Year,Age,AgeGr,w,Sex,COD
1994,80,80-84,5,Female,Circulatory diseases
1994,80,80-84,5,Male,Circulatory diseases
1994,85,85-89,5,Female,Circulatory diseases
1994,85,85-89,5,Male,Circulatory diseases
1994,90,90-94,5,Female,Circulatory diseases
1994,90,90-94,5,Male,Circulatory diseases
1994,95,95-99,5,Female,Other
1994,95,95-99,5,Male,Other
1994,100,100+,5,Female,Other
1994,100,100+,5,Male,Other
1995,0,<1,1,Female,Other
1995,0,<1,1,Male,Other
1995,1,1-4,4,Female,Other
1995,1,1-4,4,Male,External
1995,5,5-9,5,Female,Other
1995,5,5-9,5,Male,External
1995,10,10-14,5,Female,External
1995,10,10-14,5,Male,External
1995,15,15-19,5,Female,External
1995,15,15-19,5,Male,External
1995,20,20-24,5,Female,External
1995,20,20-24,5,Male,External
1995,25,25-29,5,Female,External
1995,25,25-29,5,Male,External
1995,30,30-34,5,Female,External
1995,30,30-34,5,Male,External
1995,35,35-39,5,Female,Neoplasms
1995,35,35-39,5,Male,External
1995,40,40-44,5,Female,Neoplasms
1995,40,40-44,5,Male,External
1995,45,45-49,5,Female,Neoplasms
1995,45,45-49,5,Male,Neoplasms
1995,50,50-54,5,Female,Neoplasms
1995,50,50-54,5,Male,Neoplasms
1995,55,55-59,5,Female,Neoplasms
1995,55,55-59,5,Male,Neoplasms
1995,60,60-64,5,Female,Neoplasms
1995,60,60-64,5,Male,Neoplasms
1995,65,65-69,5,Female,Neoplasms
1995,65,65-69,5,Male,Neoplasms
1995,70,70-74,5,Female,Neoplasms
1995,70,70-74,5,Male,Neoplasms
1995,75,75-79,5,Female,Circulatory diseases
1995,75,75-79,5,Male,Neoplasms
1995,80,80-84,5,Female,Circulatory diseases
1995,80,80-84,5,Male,Circulatory diseases
1995,85,85-89,5,Female,Circulatory diseases
1995,85,85-89,5,Male,Circulatory diseases
1995,90,90-94,5,Female,Circulatory diseases
1995,90,90-94,5,Male,Circulatory diseases
1995,95,95-99,5,Female,Other
1995,95,95-99,5,Male,Other
1995,100,100+,5,Female,Other
1995,100,100+,5,Male,Other
1996,0,<1,1,Female,Other
1996,0,<1,1,Male,Other
1996,1,1-4,4,Female,Other
1996,1,1-4,4,Male,Other
1996,5,5-9,5,Female,External
1996,5,5-9,5,Male,External
1996,10,10-14,5,Female,External
1996,10,10-14,5,Male,External
1996,15,15-19,5,Female,External
1996,15,15-19,5,Male,External
1996,20,20-24,5,Female,External
1996,20,20-24,5,Male,External
1996,25,25-29,5,Female,External
1996,25,25-29,5,Male,External
1996,30,30-34,5,Female,External
1996,30,30-34,5,Male,External
1996,35,35-39,5,Female,Neoplasms
1996,35,35-39,5,Male,External
1996,40,40-44,5,Female,Neoplasms
1996,40,40-44,5,Male,External
1996,45,45-49,5,Female,Neoplasms
1996,45,45-49,5,Male,Neoplasms
1996,50,50-54,5,Female,Neoplasms
1996,50,50-54,5,Male,Neoplasms
1996,55,55-59,5,Female,Neoplasms
1996,55,55-59,5,Male,Neoplasms
1996,60,60-64,5,Female,Neoplasms
1996,60,60-64,5,Male,Neoplasms
1996,65,65-69,5,Female,Neoplasms
1996,65,65-69,5,Male,Neoplasms
1996,70,70-74,5,Female,Neoplasms
1996,70,70-74,5,Male,Neoplasms
1996,75,75-79,5,Female,Circulatory diseases
1996,75,75-79,5,Male,Neoplasms
1996,80,80-84,5,Female,Circulatory diseases
1996,80,80-84,5,Male,Circulatory diseases
1996,85,85-89,5,Female,Circulatory diseases
1996,85,85-89,5,Male,Circulatory diseases
1996,90,90-94,5,Female,Circulatory diseases
1996,90,90-94,5,Male,Other
1996,95,95-99,5,Female,Other
1996,95,95-99,5,Male,Other
1996,100,100+,5,Female,Other
1996,100,100+,5,Male,Other
1997,0,<1,1,Female,Other
1997,0,<1,1,Male,Other
1997,1,1-4,4,Female,Other
1997,1,1-4,4,Male,External
1997,5,5-9,5,Female,External
1997,5,5-9,5,Male,External
1997,10,10-14,5,Female,Other
1997,10,10-14,5,Male,External
1997,15,15-19,5,Female,External
1997,15,15-19,5,Male,External
1997,20,20-24,5,Female,External
1997,20,20-24,5,Male,External
1997,25,25-29,5,Female,External
1997,25,25-29,5,Male,External
1997,30,30-34,5,Female,External
1997,30,30-34,5,Male,External
1997,35,35-39,5,Female,Neoplasms
1997,35,35-39,5,Male,External
1997,40,40-44,5,Female,Neoplasms
1997,40,40-44,5,Male,External
1997,45,45-49,5,Female,Neoplasms
1997,45,45-49,5,Male,Neoplasms
1997,50,50-54,5,Female,Neoplasms
1997,50,50-54,5,Male,Neoplasms
1997,55,55-59,5,Female,Neoplasms
1997,55,55-59,5,Male,Neoplasms
1997,60,60-64,5,Female,Neoplasms
1997,60,60-64,5,Male,Neoplasms
1997,65,65-69,5,Female,Neoplasms
1997,65,65-69,5,Male,Neoplasms
1997,70,70-74,5,Female,Neoplasms
1997,70,70-74,5,Male,Neoplasms
1997,75,75-79,5,Female,Circulatory diseases
1997,75,75-79,5,Male,Neoplasms
1997,80,80-84,5,Female,Circulatory diseases
1997,80,80-84,5,Male,Circulatory diseases
1997,85,85-89,5,Female,Circulatory diseases
1997,85,85-89,5,Male,Circulatory diseases
1997,90,90-94,5,Female,Circulatory diseases
1997,90,90-94,5,Male,Other
1997,95,95-99,5,Female,Other
1997,95,95-99,5,Male,Other
1997,100,100+,5,Female,Other
1997,100,100+,5,Male,Other
1998,0,<1,1,Female,Other
1998,0,<1,1,Male,Other
1998,1,1-4,4,Female,Other
1998,1,1-4,4,Male,External
1998,5,5-9,5,Female,External
1998,5,5-9,5,Male,External
1998,10,10-14,5,Female,Other
1998,10,10-14,5,Male,External
1998,15,15-19,5,Female,External
1998,15,15-19,5,Male,External
1998,20,20-24,5,Female,External
1998,20,20-24,5,Male,External
1998,25,25-29,5,Female,External
1998,25,25-29,5,Male,External
1998,30,30-34,5,Female,External
1998,30,30-34,5,Male,External
1998,35,35-39,5,Female,Neoplasms
1998,35,35-39,5,Male,External
1998,40,40-44,5,Female,Neoplasms
1998,40,40-44,5,Male,External
1998,45,45-49,5,Female,Neoplasms
1998,45,45-49,5,Male,Neoplasms
1998,50,50-54,5,Female,Neoplasms
1998,50,50-54,5,Male,Neoplasms
1998,55,55-59,5,Female,Neoplasms
1998,55,55-59,5,Male,Neoplasms
1998,60,60-64,5,Female,Neoplasms
1998,60,60-64,5,Male,Neoplasms
1998,65,65-69,5,Female,Neoplasms
1998,65,65-69,5,Male,Neoplasms
1998,70,70-74,5,Female,Neoplasms
1998,70,70-74,5,Male,Neoplasms
1998,75,75-79,5,Female,Circulatory diseases
1998,75,75-79,5,Male,Neoplasms
1998,80,80-84,5,Female,Circulatory diseases
1998,80,80-84,5,Male,Circulatory diseases
1998,85,85-89,5,Female,Circulatory diseases
1998,85,85-89,5,Male,Circulatory diseases
1998,90,90-94,5,Female,Circulatory diseases
1998,90,90-94,5,Male,Other
1998,95,95-99,5,Female,Other
1998,95,95-99,5,Male,Other
1998,100,100+,5,Female,Other
1998,100,100+,5,Male,Other
1999,0,<1,1,Female,Other
1999,0,<1,1,Male,Other
1999,1,1-4,4,Female,Other
1999,1,1-4,4,Male,External
1999,5,5-9,5,Female,External
1999,5,5-9,5,Male,External
1999,10,10-14,5,Female,External
1999,10,10-14,5,Male,External
1999,15,15-19,5,Female,External
1999,15,15-19,5,Male,External
1999,20,20-24,5,Female,External
1999,20,20-24,5,Male,External
1999,25,25-29,5,Female,External
1999,25,25-29,5,Male,External
1999,30,30-34,5,Female,External
1999,30,30-34,5,Male,External
1999,35,35-39,5,Female,Neoplasms
1999,35,35-39,5,Male,External
1999,40,40-44,5,Female,Neoplasms
1999,40,40-44,5,Male,Other
1999,45,45-49,5,Female,Neoplasms
1999,45,45-49,5,Male,Neoplasms
1999,50,50-54,5,Female,Neoplasms
1999,50,50-54,5,Male,Neoplasms
1999,55,55-59,5,Female,Neoplasms
1999,55,55-59,5,Male,Neoplasms
1999,60,60-64,5,Female,Neoplasms
1999,60,60-64,5,Male,Neoplasms
1999,65,65-69,5,Female,Neoplasms
1999,65,65-69,5,Male,Neoplasms
1999,70,70-74,5,Female,Neoplasms
1999,70,70-74,5,Male,Neoplasms
1999,75,75-79,5,Female,Circulatory diseases
1999,75,75-79,5,Male,Neoplasms
1999,80,80-84,5,Female,Circulatory diseases
1999,80,80-84,5,Male,Circulatory diseases
1999,85,85-89,5,Female,Circulatory diseases
1999,85,85-89,5,Male,Circulatory diseases
1999,90,90-94,5,Female,Other
1999,90,90-94,5,Male,Other
1999,95,95-99,5,Female,Other
1999,95,95-99,5,Male,Other
1999,100,100+,5,Female,Other
1999,100,100+,5,Male,Other
